iter	Passed	Remaining
1536	183974	414510
1537	184104	414414
1538	184236	414322
1539	184384	414265
1540	184510	414161
1541	184620	414019
1542	184761	413946
1543	184868	413798
1544	185006	413719
1545	185120	413587
1546	185245	413480
1547	185346	413318
1548	185465	413195
1549	185599	413107
1550	185668	412875
1551	185780	412738
1552	185896	412611
1553	186030	412523
1554	186141	412383
1555	186267	412279
1556	186396	412178
1557	186503	412030
1558	186630	411926
1559	186761	411833
1560	186866	411680
1561	186987	411563
1562	187114	411460
1563	187243	411362
1564	187374	411266
1565	187486	411128
1566	187602	411001
1567	187731	410902
1568	187850	410781
1569	187963	410645
1570	188102	410568
1571	188225	410456
1572	188343	410332
1573	188456	410198
1574	188572	410070
1575	188706	409981
1576	188842	409896
1577	188952	409756
1578	189086	409667
1579	189223	409585
1580	189357	409496
1581	189493	409410
1582	189614	409294
1583	189720	409145
1584	189835	409015
1585	189941	408865
1586	190037	408694
1587	190133	408524
1588	190249	408396
1589	190379	408297
1590	190504	408189
1591	190641	408106
1592	190756	407976
1593	190894	407896
1594	191030	407810
1595	191148	407688
1596	191281	407596
1597	191413	407501
1598	191557	407433
1599	191669	407298
1600	191781	407162
1601	191890	407019
1602	192009	406896
1603	192135	406791
1604	192257	406675
1605	192373	406546
1606	192489	406420
1607	192623	406331
1608	192753	406231
1609	192884	406135
1610	193022	406054
1611	193153	405957
1612	193276	405844
1613	193381	405692
1614	193521	405616
1615	193642	405498
1616	193784	405424
1617	193926	405350
1618	194050	405240
1619	194206	405197
1620	194298	405017
1621	194428	404919
1622	194533	404767
1623	194677	404698
1624	194815	404616
1625	194954	404536
1626	195091	404452
1627	195215	404340
1628	195363	404279
1629	195499	404192
1630	195628	404091
1631	195776	404028
1632	195906	403929
1633	196034	403826
1634	196149	403696
1635	196265	403567
1636	196397	403472
1637	196532	403383
1638	196649	403257
1639	196782	403164
1640	196894	403026
1641	197013	402906
1642	197080	402676
1643	197201	402559
1644	197326	402450
1645	197452	402343
1646	197573	402224
1647	197704	402126
1648	197841	402041
1649	197963	401926
1650	198089	401817
1651	198195	401670
1652	198313	401545
1653	198434	401427
1654	198558	401317
1655	198680	401199
1656	198812	401104
1657	198933	400986
1658	199057	400873
1659	199154	400708
1660	199273	400587
1661	199393	400466
1662	199465	400249
